"","kingdom","phylum","class","order","family","genus","specie.1","Specie.mergedColors","Specie.brown","Specie.yellow","Specie.green","Specie.turquoise","Specie.black","Specie.blue","Specie.red","Specie.brown.p","Specie.yellow.p","Specie.green.p","Specie.turquoise.p","Specie.black.p","Specie.blue.p","Specie.red.p"
"GGB3478_SGB4643","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiaceae","g__GGB3478","s__GGB3478_SGB4643","blue",-0.0182136837004518,-0.0424552202675098,0.0072827744701226,0.0921747633056184,-0.0556846065756461,-0.156464475428776,-0.066223277524842,0.690912225394752,0.353839186221167,0.873687024810238,0.0437616484766885,0.223803285860811,0.000588990372754793,0.147849503181553
"GGB9707_SGB15229","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9707","s__GGB9707_SGB15229","blue",0.0167409481927237,-0.0239484460778209,0.100299943346773,-0.0304220752999678,-0.0464958227341781,-0.158903931727415,-0.104375671963161,0.714766670877686,0.601083589651179,0.0281654857449563,0.506540703802631,0.309866928145586,0.000481394736854526,0.0223334748814707
"Clostridia_unclassified_SGB4367","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__Clostridia_unclassified","s__Clostridia_unclassified_SGB4367","blue",0.0786926225875769,-0.0326755152130158,0.0158698019600129,-0.00378955436932731,-0.058717744217678,-0.166613866001306,-0.0961108456637483,0.0853523009667385,0.475560769009116,0.729010629079534,0.934072553811077,0.199544635025157,0.000249641640768861,0.0354777574150035
"Butyricicoccus_sp_AM29_23AC","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiaceae","g__Butyricicoccus","s__Butyricicoccus_sp_AM29_23AC","blue",0.0463909598991157,-0.0441120686556226,-0.00134452940698911,-0.0112010186106293,-0.0697174192616629,-0.174761343936726,-0.0764974108610098,0.310960558311093,0.335353688008362,0.976585774931915,0.806833202829188,0.127581656831263,0.000120813031198772,0.0944643133229174
"Clostridium_sp_AF15_49","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiaceae","g__Clostridium","s__Clostridium_sp_AF15_49","blue",0.0436215609979304,-0.0392848023409182,0.0124458655253581,0.0579746047078993,-0.0470752593837083,-0.186414849783576,-0.0909909968956362,0.340760540053792,0.390961674665813,0.785860465815396,0.205303170280445,0.303869602307583,4.03846080293109e-05,0.0465510130438891
"Clostridium_sp_AM49_4BH","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiaceae","g__Clostridium","s__Clostridium_sp_AM49_4BH","blue",0.000854893707628697,-0.0356459829055148,0.0701730237322543,0.041527505024127,-0.0366762859801989,-0.189729383000204,-0.105532505474669,0.98511123665191,0.436357117205822,0.125105922339667,0.364464743751421,0.42320578594792,2.92017194959545e-05,0.0208820005043585
"Ruminococcus_bicirculans","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__Ruminococcus_bicirculans","blue",-0.0360888244079237,-0.0576763016561783,0.0918020825796752,0.118746152648898,-0.054014952889554,-0.191269350185165,-0.125405450707342,0.43067590610817,0.207648249763149,0.0446242285819367,0.00928696129878358,0.23802098107396,2.50702981722549e-05,0.00599017816781094
"Faecalibacterium_SGB15346","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Faecalibacterium","s__Faecalibacterium_SGB15346","blue",0.0303301366168261,-0.0782769367418284,-0.0340836896086729,0.0233978464257767,-0.0931899323023199,-0.208180949029386,-0.0757992634609285,0.507826740302314,0.0870211473868652,0.456740229264881,0.6094779030903,0.0414829155256482,4.33174606991631e-06,0.0975198839069874
"Coprococcus_eutactus","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Coprococcus","s__Coprococcus_eutactus","blue",0.0278162478331061,-0.0339978842377336,0.126231065835706,0.0694444042594599,-0.0533153438624545,-0.222030321932645,-0.111871881343986,0.54364173600659,0.457874965647917,0.00566515211625114,0.129083310003684,0.244163520249769,9.19781611052279e-07,0.0142962240731616
"Clostridiaceae_bacterium_OM08_6BH","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiaceae","g__Clostridiaceae_unclassified","s__Clostridiaceae_bacterium_OM08_6BH","blue",0.0147785483824328,-0.0579534488835103,-0.0966209266581,0.0954557840477764,-0.103765678315348,-0.226887526894814,-0.110426311831112,0.746985418340171,0.205468849794337,0.034508810842316,0.0367559648717525,0.0231334644002206,5.21324587365257e-07,0.0156111407694475
"GGB9615_SGB15053","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9615","s__GGB9615_SGB15053","blue",0.0216579348170964,-0.0317968193456991,-0.0414272284212253,-0.0449895566094356,-0.101562701356933,-0.25915095482387,-0.158057362200542,0.636338712156648,0.487516219241807,0.365625044991537,0.32581937324836,0.0262326029101288,8.63380316934773e-09,0.00051647126683305
"Anaerobutyricum_hallii","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Anaerobutyricum","s__Anaerobutyricum_hallii","turquoise",-0.000659171252044819,-0.0210450317117566,0.214697928334471,0.726114509439923,0.140160456036876,0.00490555580533599,0.139567930196403,0.988519654635202,0.645917882208903,2.11591651032936e-06,1.26459618594576e-79,0.00210687912924513,0.914722766659044,0.00220150019522678
"Blautia_wexlerae","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Blautia","s__Blautia_wexlerae","turquoise",0.0104060549983035,-0.00131691161160225,0.0471562131083949,0.679139719570847,0.0193544634348881,0.116876263477619,0.160640511987977,0.820300310789814,0.977066589905118,0.303037870592583,4.6666760475351e-66,0.672641159646927,0.0104654729296183,0.000416264572282659
"Coprococcus_catus","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Coprococcus","s__Coprococcus_catus","turquoise",0.0104832730881163,-0.0481186223913285,0.344660521640005,0.663147309236432,-0.0299747347247103,-0.0724675754391932,-0.0570336615292236,0.818989808331879,0.293265570214298,8.31601637076858e-15,5.32251423577508e-62,0.512814113588677,0.113200643548898,0.212765977667204
"Dorea_formicigenerans","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Dorea","s__Dorea_formicigenerans","turquoise",0.101824418168551,-0.0480133428375316,0.122763603115909,0.63923827851871,-0.0374862536528064,-0.0483540347088095,0.0327973937355569,0.0258466182581633,0.294324190552045,0.00714574852302275,2.21158299676839e-56,0.413031279768337,0.290907648262624,0.473915255018386
"Anaerostipes_hadrus","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Anaerostipes","s__Anaerostipes_hadrus","turquoise",-0.0655266776031984,-0.0270554212550672,0.0715563673923869,0.629674271637312,0.00101119472160759,0.183283789974868,0.195615442802108,0.152168538256952,0.554722892600421,0.117817292122445,2.85277625139323e-54,0.98238951678133,5.45760480296256e-05,1.61936269313433e-05
"Dorea_longicatena","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Dorea","s__Dorea_longicatena","turquoise",0.0299728086753201,-0.0439455179112317,0.127197630120197,0.623718998755961,-0.0213434945302463,-0.0290078147244745,0.082049911030821,0.512841211087303,0.337183363616638,0.00530484922880146,5.4022689537901e-53,0.641245713878728,0.526510614104279,0.0727997371510352
"Faecalibacillus_intestinalis","k__Bacteria","p__Firmicutes","c__Erysipelotrichia","o__Erysipelotrichales","f__Erysipelotrichaceae","g__Faecalibacillus","s__Faecalibacillus_intestinalis","turquoise",-0.0235474057839675,-0.0314315602006721,0.109172225619088,0.619122052921375,0.0124448672564542,-0.0186983612655756,0.0678666339610979,0.607192618683469,0.492533075350677,0.0168366167692812,5.00993310810963e-52,0.785877224584369,0.683126785597958,0.138030994654986
"Blautia_faecis","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Blautia","s__Blautia_faecis","turquoise",-0.0513873108625755,-0.0338933322703093,0.253017969941295,0.593241599103425,0.0379810987045007,0.064614841645257,0.0154653322999295,0.26166288401093,0.459259746055322,1.96886277615999e-08,7.21939746848261e-47,0.406886948317379,0.157965917098446,0.735656225593857
"Coprococcus_comes","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Coprococcus","s__Coprococcus_comes","turquoise",0.0646501157819305,-0.0482742382104857,0.225123183904912,0.576422211463368,0.00196169268764119,-0.0965460955050662,-0.0389119254906262,0.157738589428176,0.291705472743562,6.41674504674504e-07,9.29767255044732e-44,0.965843739751195,0.0346495334049697,0.395477532540523
"Lacrimispora_celerecrescens","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Lacrimispora","s__Lacrimispora_celerecrescens","turquoise",0.0337820883790491,-0.0266415343781271,0.163912572115236,0.567718361607324,0.00642805288592455,-0.00466247605656125,0.029818073303047,0.46073572479909,0.560796887628865,0.000315265570928169,3.22286518327269e-42,0.888408203334412,0.918933514401378,0.515020603379986
"Blautia_obeum","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Blautia","s__Blautia_obeum","turquoise",-0.0364747655995166,-0.00833299313102048,0.259577992218853,0.541692623432799,0.334585090365387,-0.00607437216686587,-0.0334910713306329,0.425759745359698,0.855658759730105,8.14567039757768e-09,7.07824900189733e-38,5.41604119957074e-14,0.894511313671645,0.464609402310358
"Blautia_massiliensis","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Blautia","s__Blautia_massiliensis","turquoise",-0.0408253123460632,-0.0172573253525302,0.120568131066327,0.52896058884771,-0.00172672237880728,0.0538033071230357,0.12290842061885,0.372638031221209,0.706369625285522,0.00825372769850865,6.90867908299961e-36,0.969932892562647,0.239867635816075,0.00707757568687751
"Ruminococcus_torques","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Mediterraneibacter","s__Ruminococcus_torques","turquoise",-0.0457157526704168,0.0060237715809505,0.279693067070225,0.507360696042479,0.122416318653346,0.12398546090478,0.123456094775675,0.318063121745327,0.895384994657426,4.65970350132783e-10,1.06546304075894e-32,0.00731163268883,0.00658855547547544,0.00682499117915547
"Blautia_SGB4831","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Blautia","s__Blautia_SGB4831","turquoise",0.0656059580174864,-0.0228237068019135,0.193772785060319,0.395269693658132,-0.0355808461381277,-0.11474474838118,-0.104678398547232,0.151672211556377,0.618285993857733,1.95135688793012e-05,2.3133352644732e-19,0.437196373264972,0.0119690531823098,0.0219454384897285
"Blautia_sp_MSK_20_85","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Blautia","s__Blautia_sp_MSK_20_85","turquoise",-0.021468212581351,-0.0243075594413917,-0.00249216857728698,0.394408516604533,-0.0308599640194726,-0.0526336304989066,0.00477466898251161,0.639297539120323,0.595636832652491,0.956615404773893,2.80938092073794e-19,0.500439028664048,0.250254856813497,0.916989764157776
"Dorea_sp_AF36_15AT","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Dorea","s__Dorea_sp_AF36_15AT","turquoise",-0.0079975208287847,-0.0104292323765779,0.134770857070355,0.38541360049659,-0.007359452117841,-0.0133927918335674,0.101152530702017,0.861409851752637,0.819906904509442,0.00312272359357663,2.0663601411691e-18,0.872368428722782,0.770009218018279,0.0268475185671608
"Bifidobacterium_pseudocatenulatum","k__Bacteria","p__Actinobacteria","c__Actinobacteria","o__Bifidobacteriales","f__Bifidobacteriaceae","g__Bifidobacterium","s__Bifidobacterium_pseudocatenulatum","turquoise",-0.0470902428286743,-0.0122527927708059,0.00853820242675264,0.276723256699329,-0.0102760920136887,0.0103033261607373,0.0869689249922766,0.303715546065422,0.789103570102304,0.852144544717154,7.21588796531859e-10,0.822507098157363,0.822044542458722,0.05716593761795
"Streptococcus_salivarius","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Streptococcus","s__Streptococcus_salivarius","turquoise",-0.0332408770381388,0.0463095069273798,0.0367800630084969,0.270002764375937,0.0675679039674435,0.0199189389409327,0.0357729275516514,0.467954083769184,0.311811793119261,0.421894067501246,1.90438745699278e-09,0.139777537339373,0.663670298535058,0.434724158506497
"Firmicutes_bacterium_AF16_15","k__Bacteria","p__Firmicutes","c__Firmicutes_unclassified","o__Firmicutes_unclassified","f__Firmicutes_unclassified","g__Firmicutes_unclassified","s__Firmicutes_bacterium_AF16_15","turquoise",0.0440982252767183,-0.0326791924493317,0.185164598589358,0.239681426612377,-0.00806369418243344,-0.0767641363661215,0.042797269413465,0.335505523813499,0.475511076012474,4.55720402454942e-05,1.09886880441463e-07,0.860274834030204,0.0933173318901904,0.349971283772402
"Methanobrevibacter_smithii","k__Archaea","p__Euryarchaeota","c__Methanobacteria","o__Methanobacteriales","f__Methanobacteriaceae","g__Methanobrevibacter","s__Methanobrevibacter_smithii","turquoise",0.0434653701785403,-0.0138250095188305,0.172595949984774,0.230783039276046,0.00907724574218104,-0.0597177511164453,-0.0782675968618106,0.342493846016128,0.762805308244324,0.000146988570665523,3.27599926546951e-07,0.842927514534133,0.191982541888092,0.0870589434739737
"Blautia_sp_MSK_21_1","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Blautia","s__Blautia_sp_MSK_21_1","turquoise",-0.00199033616988416,-0.0151464127558033,0.00300716131765004,0.225305835346276,-0.0276154676105049,-0.047250072315721,-0.011605249194138,0.965345320627355,0.740910169385488,0.947661950447212,6.28073076587864e-07,0.546555330954479,0.30207543632108,0.800006884694625
"Blautia_sp_AF19_10LB","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Blautia","s__Blautia_sp_AF19_10LB","turquoise",-0.0359256182492823,-0.0115512632931445,-0.0185332024110209,0.208854845440878,-0.0376015785704938,-0.0686496395376523,-0.00176697654017884,0.432764681998033,0.800917686404443,0.685776032900925,4.0265932149125e-06,0.411594452082025,0.133532680772945,0.969232296556274
"Bifidobacterium_longum","k__Bacteria","p__Actinobacteria","c__Actinobacteria","o__Bifidobacteriales","f__Bifidobacteriaceae","g__Bifidobacterium","s__Bifidobacterium_longum","turquoise",-0.0383819625514238,0.0296236464962863,0.0323567656680191,0.207312132381515,0.00912325524692269,0.0689400858425999,0.0992929164348351,0.401949635198154,0.517765818323996,0.479879021143757,4.75785919627105e-06,0.842141778052094,0.131893140421363,0.0297934391601664
"Ruminococcus_SGB4421","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__Ruminococcus_SGB4421","turquoise",0.0839444208351283,-0.0183664078320827,0.096815315119067,0.201977656764672,-0.0155226832156029,-0.0800261099536765,-0.0407769274903648,0.0664088100196207,0.688455431547317,0.0341455290939098,8.3915552090914e-06,0.734712713270635,0.0801721831308074,0.373205352898429
"Clostridium_sp_AM33_3","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiaceae","g__Clostridium","s__Clostridium_sp_AM33_3","turquoise",-0.0230442726798254,-0.0484089387094594,-0.100833405225818,0.19379992164153,-0.0850377298745737,-0.127121513490993,0.00188908657222937,0.614895644530889,0.290359555320126,0.0273344856406511,1.94602959941983e-05,0.0629352602080566,0.00533245580711391,0.967107202430383
"GGB4585_SGB6340","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__GGB4585","s__GGB4585_SGB6340","turquoise",0.0185305776080444,-0.0257082647784324,0.0917483221537893,0.192820237755021,-0.0319866822002196,-0.0890973754700386,-0.0674695086304493,0.685818167522233,0.57460970459687,0.0447498308489673,2.14737513075283e-05,0.484919344218622,0.0513224645661227,0.140356507971199
"Eubacteriaceae_bacterium","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Eubacteriaceae","g__Eubacteriaceae_unclassified","s__Eubacteriaceae_bacterium","turquoise",-0.0250114074935442,-0.0141246693616181,-0.00923564229691101,0.185239013883922,-0.026321583817639,-0.0313614689785883,-0.00828570856303806,0.585027037104068,0.757822734849945,0.84022312606825,4.52464318052314e-05,0.565514212519841,0.493498928030296,0.856468916601825
"Clostridia_unclassified_SGB4447","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__Clostridia_unclassified","s__Clostridia_unclassified_SGB4447","turquoise",-0.0398091567226329,-0.0150579636608135,-0.0419551623802599,0.182836466884686,-0.028658487440623,-0.0377640646260926,0.164430411418262,0.384664369857872,0.742369445216446,0.359542114611657,5.69522680791604e-05,0.531504265633244,0.409575071090406,0.000301555062974117
"Blautia_glucerasea","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Blautia","s__Blautia_glucerasea","turquoise",-0.0154454979970787,-0.0091483667322803,0.0157075912847937,0.181689403461058,-0.0243587738866501,-0.0371905420743396,-0.0275783639690477,0.73598262353498,0.84171299769582,0.731673409695955,6.34998336851385e-05,0.594861882845573,0.416729044216292,0.547094598274517
"Eubacterium_ventriosum","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Eubacteriaceae","g__Eubacterium","s__Eubacterium_ventriosum","turquoise",-0.0313713466920562,-0.0336731188016495,0.0551213593186036,0.178141295622217,-0.0377644938246508,-0.00610758386937472,-0.00623850542097699,0.493362752587395,0.462184087767307,0.228530253756457,8.8540081133739e-05,0.409569744789586,0.89393794228835,0.891678235620992
"GGB4566_SGB6305","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__GGB4566","s__GGB4566_SGB6305","turquoise",0.00723611764288152,-0.0220660663917401,0.170255854986864,0.168087920892047,0.0268184330848387,-0.0249730225550713,-0.0341333339451563,0.874489535788048,0.629993281337653,0.000181211522141916,0.000219456375044736,0.558196886504487,0.585603387903973,0.456084425919605
"Bifidobacterium_adolescentis","k__Bacteria","p__Actinobacteria","c__Actinobacteria","o__Bifidobacteriales","f__Bifidobacteriaceae","g__Bifidobacterium","s__Bifidobacterium_adolescentis","turquoise",0.0018007448202594,-0.0230104212664844,0.00324379497700394,0.165506438994683,-0.0103834823194921,0.00564678026212308,-0.012936908523429,0.96864460108932,0.615415449496019,0.943550073719224,0.000274826840656658,0.820683496401357,0.901898122312194,0.77762905621181
"Veillonella_dispar","k__Bacteria","p__Firmicutes","c__Negativicutes","o__Veillonellales","f__Veillonellaceae","g__Veillonella","s__Veillonella_dispar","turquoise",-0.00805804545376195,0.0584813838497723,-0.0623410105614174,0.163001674003668,-0.022634590706892,0.0187428957194638,0.0652419588868963,0.860371710882002,0.201363275045565,0.173147389843773,0.000340803989724182,0.621199392967892,0.682413089964105,0.153961154152551
"Streptococcus_parasanguinis","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Streptococcus","s__Streptococcus_parasanguinis","turquoise",0.0154864239312851,0.0152316789076766,0.0117579950514394,0.16276900229661,-0.0018683018342041,0.0201577086440604,0.0608147653148399,0.735309188944763,0.739504286239403,0.797431365820263,0.000347629870732338,0.967468905450397,0.65989000176561,0.18393089446486
"Lachnospira_eligens","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Lachnospira","s__Lachnospira_eligens","turquoise",-0.011992518855033,-0.0635029260697521,0.148119037181342,0.151933909947367,-0.0149586384575044,-0.128338271692945,-0.102166622549048,0.793481235552524,0.165259204233671,0.00114909068991941,0.000850132737479056,0.744009261136967,0.00490628479415214,0.025349322056605
"Lachnospira_pectinoschiza","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Lachnospira","s__Lachnospira_pectinoschiza","turquoise",-0.000264664660246215,-0.0474068591336775,0.0356030019981289,0.141967423389116,-0.0373967561889386,-0.0723090401983654,0.0124079712439264,0.995390379413253,0.300472268232471,0.43691080171068,0.00184081444861497,0.414148362861293,0.113993492234379,0.786496697906051
"Clostridia_unclassified_SGB6276","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__Clostridia_unclassified","s__Clostridia_unclassified_SGB6276","turquoise",0.00687959997251529,-0.0310089704387368,0.0780024854373843,0.141561959106452,0.0101910712948502,-0.0985543695577165,-0.0844376720489705,0.880625933531903,0.498371623475393,0.0881373005093811,0.00189768612704615,0.823951519192547,0.031038043000452,0.0648226885970379
"Clostridium_sp_AF34_13","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiaceae","g__Clostridium","s__Clostridium_sp_AF34_13","turquoise",-0.0436609008838615,-0.0360035231071206,-0.0295204410888677,0.141277726227133,-0.0501154862111517,-0.0880252766301093,-0.027008740671878,0.34032485566426,0.431766897070264,0.519226090209125,0.00193850773558919,0.273668607736882,0.0542003112408585,0.555406345972048
"GGB3490_SGB4664","k__Bacteria","p__Firmicutes","c__CFGB1424","o__OFGB1424","f__FGB1424","g__GGB3490","s__GGB3490_SGB4664","turquoise",-0.006795223083999,-0.021201699907395,0.0829386951833149,0.141242467122222,-0.0170268993122496,-0.0569005589462027,-0.0409995437368845,0.88207929258781,0.643463630407572,0.0697416445333157,0.00194362730816188,0.710112359565012,0.213837207337942,0.370599550678902
"Lachnospiraceae_bacterium_BX3","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Lachnospiraceae_unclassified","s__Lachnospiraceae_bacterium_BX3","turquoise",-0.0293783283324815,-0.0282804541383714,0.0189589925260788,0.135424810914631,-0.011481834390881,-0.0451934789264227,-0.0181583874087975,0.521240332246762,0.536935104959172,0.678954016820845,0.00297930206929413,0.802089425121342,0.323629071482567,0.691802550573027
"Frisingicoccus_SGB4674","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Frisingicoccus","s__Frisingicoccus_SGB4674","turquoise",-0.0237991762522092,0.0248643774480806,0.129775631068963,0.131991101866749,0.0471543495934409,-0.00769442125547308,-0.0256981769144039,0.603354177906485,0.587236119721561,0.00444257627571972,0.00380501849005275,0.303056999665807,0.866612284443916,0.574759882160829
"Phocaeicola_coprocola","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidales_unclassified","g__Phocaeicola","s__Phocaeicola_coprocola","turquoise",-0.0307115597835663,-0.0305095400041422,0.000148414379041134,0.115756151864515,-0.0401968261021441,-0.0766348674834128,-0.0573315732594288,0.502502576307988,0.505318835485383,0.997415081495275,0.0112333141049167,0.380048601287327,0.0938718192006365,0.210382350171764
"Faecalimonas_umbilicata","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Faecalimonas","s__Faecalimonas_umbilicata","turquoise",-0.030301543771323,0.0201390567475257,0.0165107468560815,0.114368078368895,0.0390598089304633,0.128699237811078,0.150353952052866,0.508227044409281,0.660184996105749,0.7185212731291,0.0122537550297063,0.393682790252147,0.00478590122416005,0.00096395139059443
"Bacilli_unclassified_SGB6428","k__Bacteria","p__Firmicutes","c__Bacilli","o__Bacilli_unclassified","f__Bacilli_unclassified","g__Bacilli_unclassified","s__Bacilli_unclassified_SGB6428","turquoise",-0.014813192724924,-0.0108084249799886,0.0283618050098076,0.114188489010104,-0.0020836594122654,-0.0472932352907103,-0.0192335990323519,0.746412594329212,0.813477080428701,0.535764071079413,0.0123915891042724,0.963721517431753,0.301633523645675,0.674568090333131
"Faecalibacillus_faecis","k__Bacteria","p__Firmicutes","c__Erysipelotrichia","o__Erysipelotrichales","f__Erysipelotrichaceae","g__Faecalibacillus","s__Faecalibacillus_faecis","turquoise",0.00589644713332516,-0.0182347382428547,0.0325634093623548,0.100174155377294,0.000612449327922931,-0.0246210468716903,-0.0335556230910498,0.8975839642524,0.690573338278995,0.477077093637418,0.0283645643197154,0.989333329007751,0.590900521639533,0.46374860933504
"GGB3746_SGB5089","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__GGB3746","s__GGB3746_SGB5089","turquoise",-0.0355999374648784,-0.0274365784602626,-0.0428683190026853,0.0951830073019604,-0.0389304638148443,-0.0431048653140553,0.103087451353883,0.436950294743627,0.549157735315335,0.349171219801461,0.0372996466910814,0.395252277998163,0.346515908997439,0.024051950104692
"GGB4750_SGB6579","k__Bacteria","p__Firmicutes","c__Bacilli","o__Bacilli_unclassified","f__Bacilli_unclassified","g__GGB4750","s__GGB4750_SGB6579","turquoise",-0.00619482814894869,-0.0101981008268691,0.0336455268361238,0.071841126640941,-0.00689543147452145,-0.0374727154310387,-0.0249557534060458,0.892432009023754,0.82383207152362,0.462551226294651,0.116358999633925,0.880353286572254,0.413200145874167,0.585862770284495
"Clostridium_sp_AF27_2AA","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiaceae","g__Clostridium","s__Clostridium_sp_AF27_2AA","turquoise",-0.0553603996130232,-0.0527580808536991,-0.121653677645062,0.0713864205096505,-0.0693627391101983,-0.0579843497526183,-0.0332826210801234,0.226515558720289,0.249135029514165,0.00768805884702525,0.118694402050673,0.12953513861239,0.205226885605801,0.467395112901511
"GGB3278_SGB4328","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__GGB3278","s__GGB3278_SGB4328","turquoise",-0.0128735792925513,-0.022709537905975,0.0575851635303219,0.0429790092091605,-0.0163746282908794,-0.0533260445892247,-0.0241858859575353,0.778689276419953,0.620044093553193,0.208368570938486,0.347927086039085,0.720744575941372,0.24406874035172,0.597479769170187
"Lentisphaeria_bacterium","k__Bacteria","p__Lentisphaerae","c__Lentisphaeria","o__Lentisphaeria_unclassified","f__Lentisphaeria_unclassified","g__Lentisphaeria_unclassified","s__Lentisphaeria_bacterium","turquoise",0.0132854500784986,-0.0248174144297882,0.0435755185868709,0.0281331671474195,-0.0475606283126223,-0.10624186076283,-0.0785987694393446,0.771801415245443,0.587942535378401,0.341270906180599,0.539058538322876,0.298905456323201,0.0200331103222142,0.0857268192618097
"GGB6007_SGB8633","k__Bacteria","p__Candidatus_Melainabacteria","c__Candidatus_Melainabacteria_unclassified","o__Candidatus_Gastranaerophilales","f__Candidatus_Gastranaerophilales_unclassified","g__GGB6007","s__GGB6007_SGB8633","turquoise",-0.0182983731791168,-0.011627276158293,0.00246950309978527,-0.00395194802979333,-0.0257645073382475,-0.0193449704649724,-0.0395785238262454,0.689549466892593,0.799635343298032,0.957009591222319,0.931254202828587,0.573772763653963,0.6727924279203,0.387426533097058
"Bacteroides_finegoldii","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__Bacteroides_finegoldii","turquoise",-0.0350727125578833,-0.0202914462713449,-0.0525837350410992,-0.0844837394535218,-0.0231700699857085,0.0206169739115319,-0.00993822779924285,0.443775151889865,0.657776382526354,0.250704807956869,0.0646761565631852,0.612965655619305,0.65264308414803,0.828250584835339
